top_k,cv_r2_mean,cv_r2_std,folds
8,0.3341107859831531,0.02681229356935305,"[0.299025109719699, 0.34575652834341386, 0.3706727848677275, 0.3209887210017721]"
12,0.42055617914062793,0.02688225151708093,"[0.38002415670018785, 0.4549007323755714, 0.4286040140101105, 0.418695813476642]"
20,0.43516385934352886,0.037724786081483205,"[0.3833885210230128, 0.48854086686279297, 0.44335092431936407, 0.4253751251689457]"
