top_k,complexity,edge_count,fold,val_r2
8,27,13,0,0.4202370692870767
8,22,10,0,0.4200133630474808
8,14,10,0,0.4188573553660251
8,26,11,0,0.4161408811339008
8,34,14,0,0.44044180565380886
8,39,14,0,0.3973260927034501
8,21,9,0,0.41188938472848213
8,22,11,0,0.41259956642386886
8,39,16,0,0.45528275762697146
8,30,13,0,0.4271769480141
8,44,16,1,0.4416888371608758
8,27,12,1,0.3597329753402828
8,20,9,1,0.4291168899355621
8,44,15,1,0.41792228544131504
8,28,15,1,0.47534886281536215
8,21,8,1,0.44732807590894785
8,21,9,1,0.4669876180926854
8,39,20,1,0.46361671200070276
8,29,11,1,0.4511045552492152
8,24,10,1,0.43804468564287313
8,29,15,2,0.44818017651489606
8,50,23,2,0.4342440029963801
8,38,16,2,0.42794443691324713
8,39,16,2,0.4547547924388389
8,27,11,2,0.45142583816501836
8,25,13,2,0.44675308884208265
8,33,18,2,0.41460153667048405
8,45,19,2,0.44574095588327
8,20,13,2,0.3952333753420161
8,29,11,2,0.4358108074362671
8,33,12,3,0.4088475735773621
8,19,9,3,0.35730287552359263
8,29,15,3,0.3653029772663984
8,28,13,3,0.3946009329768101
8,26,12,3,0.38658870804647816
8,21,8,3,0.37054086296966493
8,31,15,3,0.4161421506173517
8,34,15,3,0.3860211744797888
8,20,9,3,0.3816882334152434
8,27,13,3,0.37794160813890276
12,28,11,0,0.4675527203570271
12,30,11,0,0.45171223380445036
12,31,10,0,0.4274631639480555
12,23,8,0,0.42653026187035115
12,28,9,0,0.4274561402677858
12,26,11,0,0.4352334810105829
12,26,13,0,0.4310372867008617
12,22,5,0,0.3925804299996234
12,31,17,0,0.45609974366756023
12,19,11,0,0.4004438287060842
12,34,19,1,0.4796524558977626
12,25,13,1,0.45056327355672543
12,26,10,1,0.3688398955266492
12,28,12,1,0.4614713653636552
12,33,14,1,0.46960029739500275
12,32,17,1,0.4603428247512349
12,28,9,1,0.42927212784140045
12,21,9,1,0.4549248255911671
12,32,15,1,0.47274974488776955
12,26,10,1,0.44432343501835814
12,39,17,2,0.43484056579073516
12,50,24,2,0.45014815012755793
12,28,11,2,0.4304295912979037
12,23,10,2,0.40821731298019726
12,15,10,2,0.4340928988426086
12,27,9,2,0.39929019314209835
12,44,19,2,0.4456787332036737
12,30,10,2,0.38972323644567775
12,28,12,2,0.4214725485173144
12,24,12,2,0.38989437470770016
12,44,18,3,0.46516842352776056
12,28,12,3,0.4108226880063016
12,27,11,3,0.4190704669936003
12,22,10,3,0.4018816978339934
12,33,18,3,0.4045144599071756
12,36,15,3,0.39507507300027755
12,40,23,3,0.3999877716247604
12,13,8,3,0.39011910558131613
12,37,15,3,0.38870079347033815
12,21,9,3,0.370971849435345
20,25,12,0,0.4233497126092003
20,25,13,0,0.41976302373261043
20,41,17,0,0.42976451389089887
20,26,11,0,0.41703617432923656
20,19,7,0,0.3683965054021644
20,30,15,0,0.4078357771935085
20,16,10,0,0.38621211253644094
20,17,12,0,0.4142052379084946
20,28,9,0,0.37542047239136744
20,15,11,0,0.40967492772862635
20,58,24,1,0.4834248864238402
20,26,14,1,0.4792392898204322
20,22,10,1,0.42313565924712704
20,42,17,1,0.42919002898827285
20,26,13,1,0.38999975755553173
20,19,13,1,0.4463950598785612
20,28,10,1,0.4314297080806683
20,30,15,1,0.4564688485841629
20,41,19,1,0.510305357075491
20,26,7,1,0.4531801762798664
20,33,17,2,0.39831539747508504
20,28,13,2,0.39691455764470185
20,29,9,2,0.4270146771201767
20,24,11,2,0.4093964143993851
20,28,15,2,0.4047174027160415
20,25,7,2,0.4111400223272975
20,40,21,2,0.4456608256761653
20,27,9,2,0.40348865334442385
20,45,20,2,0.4167043726097922
20,17,10,2,0.41483741043403544
20,33,11,3,0.38335909682388447
20,35,14,3,0.3866553794084079
20,44,15,3,0.44963538256669144
20,32,17,3,0.3990268866487958
20,29,13,3,0.4472635659174664
20,19,12,3,0.3996102538857754
20,27,13,3,0.3978670108180019
20,28,15,3,0.36305625121748186
20,25,11,3,0.3720130651437593
20,32,19,3,0.40107890794127654
