top_k,cv_r2_mean,cv_r2_std,folds
8,0.450382140874631,0.02144090870007412,"[0.45528275762697146, 0.47534886281536215, 0.4547547924388389, 0.4161421506173517]"
12,0.4656304374775271,0.010490791801897477,"[0.4675527203570271, 0.4796524558977626, 0.45014815012755793, 0.46516842352776056]"
20,0.45884151980231164,0.030628754790640433,"[0.42976451389089887, 0.510305357075491, 0.4456608256761653, 0.44963538256669144]"
