,importance
rc_decay_q,703.0
rc_decay_edg,682.0
rc_estate_center,661.0
rc_decay_en,585.0
rc_estate_r2_sum,573.0
rc_estate_r1_sum,563.0
rc_q_r1_sum,483.0
rc_q_r3_sum,479.0
rc_q_r2_mean,435.0
rc_q_r2_sum,385.0
rc_q_r1_max,384.0
rc_q_r1_mean,168.0
rc_min_dist_carbonyl,105.0
rc_nEDG_r3,96.0
rc_decay_ewg,89.0
rc_center_inring,29.0
rc_naromatic_r3,28.0
rc_n_ionizable_sites,20.0
rc_ncarbonyl_r3,19.0
rc_nhetero_r3,18.0
rc_nEWG_r3,7.0
rc_nhalogen_r3,0.0
rc_decay_halogen,0.0
