top_k,cv_r2_mean,cv_r2_std,folds
8,0.3698459237950077,0.027174069987761715,"[0.41585039265931356, 0.3464165211639676, 0.36265445268636776, 0.35446232867038197]"
12,0.3827665963781006,0.020191273527502576,"[0.36845310555444244, 0.3633732889710397, 0.3841006593056139, 0.41513933168130646]"
20,0.42931038533249755,0.03520217687136408,"[0.4095616061463324, 0.4252229139072623, 0.39504427143081, 0.4874127498455856]"
