top_k,complexity,edge_count,fold,val_r2
8,47,20,0,0.5083230242772185
8,23,11,0,0.4848740507851611
8,34,21,0,0.47393163954478046
8,33,19,0,0.4794751714902519
8,38,15,0,0.4972066297379035
8,27,13,0,0.47421721188620325
8,27,13,0,0.4762930310099366
8,27,13,0,0.4663519943596699
8,20,11,0,0.4661129022674113
8,16,8,0,0.46720322352327015
8,22,9,1,0.48654749109137185
8,42,19,1,0.4867281683188891
8,35,12,1,0.5190805397536591
8,22,10,1,0.5003871114793954
8,30,14,1,0.4946402206277035
8,25,13,1,0.4927464329229535
8,28,9,1,0.47842104660995577
8,30,11,1,0.48846359789797167
8,22,10,1,0.4964062257957338
8,22,10,1,0.46953534970357813
8,41,15,2,0.4474689312920047
8,22,10,2,0.4336667815192239
8,23,10,2,0.44782051862915107
8,24,11,2,0.4390577977607458
8,24,11,2,0.466355609876712
8,27,11,2,0.4473947130881133
8,25,12,2,0.4227142115053747
8,33,19,2,0.4271655993520429
8,25,9,2,0.43576374161728126
8,27,12,2,0.4463595518411092
8,28,11,3,0.39852295400924276
8,20,9,3,0.3828121582641676
8,33,12,3,0.36867036653876617
8,20,9,3,0.3603990434024532
8,18,12,3,0.3372183150747897
8,23,10,3,0.3613588927703598
8,24,11,3,0.3435325545973452
8,17,8,3,0.3809674997520476
8,20,9,3,0.35715976245500236
8,23,11,3,0.3067663449977813
12,36,15,0,0.45889228786921854
12,21,10,0,0.46545814598348356
12,50,22,0,0.4737335799673117
12,17,11,0,0.4603437307944467
12,46,22,0,0.5131746097312603
12,27,12,0,0.48118060728553114
12,41,14,0,0.43739465439522807
12,23,11,0,0.48499243732272124
12,26,12,0,0.48657161036114127
12,35,15,0,0.47273915095061914
12,25,11,1,0.5145732035318451
12,15,8,1,0.48464498572980064
12,17,10,1,0.5107025698865404
12,33,13,1,0.4643883370844627
12,24,13,1,0.5007462529304167
12,22,10,1,0.4797803824155844
12,23,9,1,0.4799813595948891
12,30,16,1,0.49030819069225173
12,26,13,1,0.4606472142651167
12,58,22,1,0.4925887507422112
12,50,24,2,0.4867563963779138
12,29,15,2,0.45041188546582056
12,23,14,2,0.44150377076715563
12,20,9,2,0.42995614814036864
12,32,12,2,0.4396849136435309
12,22,9,2,0.43232230678136707
12,33,13,2,0.4473069711101678
12,15,9,2,0.4279384105541312
12,17,11,2,0.429820722403652
12,17,10,2,0.42382759347545607
12,24,12,3,0.3642823546334938
12,29,16,3,0.41119470382887247
12,19,13,3,0.3896254156296811
12,24,12,3,0.3072108035572071
12,25,12,3,0.35405251180736186
12,13,8,3,0.3372089416313442
12,26,13,3,0.3470056844529239
12,15,8,3,0.35726692328523135
12,49,22,3,0.4215248793345965
12,17,10,3,0.3631093342143972
20,30,15,0,0.4566659619506196
20,22,16,0,0.44552068102139686
20,38,17,0,0.4601021911794032
20,47,22,0,0.5013564513942497
20,22,11,0,0.4726386169298842
20,49,28,0,0.50987083535275
20,20,7,0,0.45825017795390177
20,38,13,0,0.4687679839433593
20,22,15,0,0.4682202809537893
20,17,13,0,0.4655464375713769
20,22,11,1,0.47403901195282083
20,26,13,1,0.47430399688438407
20,23,11,1,0.49097486313192873
20,37,20,1,0.5087410191531142
20,38,19,1,0.48130770308131976
20,31,11,1,0.4806662649596388
20,16,9,1,0.4665078589062076
20,24,13,1,0.4665805240495188
20,21,10,1,0.486012876709666
20,18,7,1,0.45823867151593967
20,21,9,2,0.43360124954865165
20,30,16,2,0.45653644275693595
20,15,9,2,0.43662116362688197
20,21,10,2,0.437662327392764
20,27,12,2,0.44051370804422507
20,18,11,2,0.45560364384175445
20,21,10,2,0.4018993207292456
20,17,11,2,0.4384388809011115
20,18,12,2,0.40880680093419164
20,13,10,2,0.4231219795025837
20,23,11,3,0.36821812319293756
20,17,12,3,0.3440411909038783
20,21,9,3,0.3437774699409025
20,16,11,3,0.3420604467034577
20,29,11,3,0.34871052613467046
20,22,10,3,0.34086315383003885
20,23,11,3,0.3462440772494021
20,21,10,3,0.3270569080089186
20,24,15,3,0.3443214173193295
20,19,9,3,0.3228454666020665
