top_k,cv_r2_mean,cv_r2_std,folds
8,0.47307053197920806,0.04733415941119314,"[0.5083230242772185, 0.5190805397536591, 0.466355609876712, 0.39852295400924276]"
12,0.48400727224390394,0.037737967747275926,"[0.5131746097312603, 0.5145732035318451, 0.4867563963779138, 0.4215248793345965]"
20,0.4608416051139344,0.05765384442775025,"[0.50987083535275, 0.5087410191531142, 0.45653644275693595, 0.36821812319293756]"
