top_k,cv_r2_mean,cv_r2_std,folds
8,0.38676878314427476,0.03284678219097104,"[0.3886343865627596, 0.38955177014200626, 0.3381108381121407, 0.43077813776019236]"
12,0.43790533098399526,0.04344089202948896,"[0.43090070512118284, 0.37948737519663434, 0.4394183448972714, 0.5018148987208926]"
20,0.4617977516770819,0.023817451164566586,"[0.46355385140384975, 0.4351316216247231, 0.4493061965718479, 0.49919933710790676]"
