top_k,cv_r2_mean,cv_r2_std,folds
4,0.356812925739431,0.03909368362116763,"[0.3629035565357501, 0.35492999435596484, 0.40977163506825753, 0.2996465169977517]"
6,0.3528332903868581,0.04581242684456336,"[0.36720432567716954, 0.35443365138896854, 0.4083238998409505, 0.281371284640344]"
8,0.40969625281296124,0.02576254299575061,"[0.4088878705139861, 0.39789876659373336, 0.450895794090857, 0.3811025800532686]"
