top_k,cv_r2_mean,cv_r2_std,folds
4,0.24519883410467186,0.1082727528136081,"[0.13794033395240668, 0.42355761720901963, 0.23254071661119236, 0.18675666864606877]"
6,0.24289587547440575,0.08560614294207014,"[0.15460034177829574, 0.350443703417202, 0.3031470667909957, 0.1633923899111296]"
8,0.35849034594650686,0.07972302929987177,"[0.2753470617126649, 0.4313369938817365, 0.2825504546727682, 0.44472687351885787]"
