top_k,cv_r2_mean,cv_r2_std,folds
4,0.5248902640898827,0.057417905022397776,"[0.45066407586806434, 0.5218088189311211, 0.6119176575395153, 0.5151705040208303]"
6,0.5097650280734922,0.07541772949760048,"[0.38903081454803157, 0.5325111434614774, 0.5965503851451168, 0.5209677691393433]"
8,0.5330288076046182,0.052929527250928914,"[0.45899041450916533, 0.5374379141367764, 0.6083459000332114, 0.5273410017393196]"
