class,n_train,n_test,test_r2,test_rmse,test_mae,k,complexity,formula,source
aromatic_N,858,280,0.4737465418487504,2.1463291097470023,1.6383837594589266,6,27,10.87 - 10.81*exp(-2.0*(0.6729 - 1.624*RPCG)**2 - 2.0*(0.3765*MATS1se + 1.085*MinPartialCharge + exp(-2.0*(0.8151 - 4.135*MaxPartialCharge)**2 - 2.0*(2.789 - 5.149*BCUTc-1h)**2) - 0.1724)**2),per_class
tert_amine,443,142,0.3086168688537331,1.517973334558576,1.1287122974440607,8,23,3.77*exp(-2.0*(1.465*AATSC0i - 1.875)**2*(2.034*GATS2s - 2.417)**2*(16.08*AMID_N - 2.336)**2 - 2.0*(0.2973*GATS2s - 1.857*RNCG + 0.9461)**2) + 6.664,per_class
aniline,304,113,0.36458324009711784,2.3692879365036013,1.6081057950009703,4,14,4.938*tanh((15.4*BCUTc-1h - 5.154)*(-1.707*GATS4m + 0.3933*IC5 - 0.4185 + 0.009343*exp(-9.06*MinPartialCharge))) + 4.606,per_class
prim_amine,184,64,0.549466469794637,0.7662111266843127,0.5646808495470609,6,21,2.411*MaxAbsPartialCharge - 3.233*MATS3c + 3.421*exp(-2.0*(0.9117 - 2.028*AETA_eta_L)**2 - 2.0*(0.1487*SlogP_VSA4 + 0.04194)**2*(0.1871*AATSC4Z + 0.07449)**2) + 6.022,per_class
sec_amine,181,55,0.36981864379448015,1.612280622221552,1.1687294151746936,4,43,4.886*exp(-2.0*(0.6397 - 0.01747*AATSC3Z)**2*exp(-4.0*(-0.9733*BCUT2D_LOGPLOW - 2.146)**2 - 4.0*(-5.96*BCUTc-1l - 2.568)**2) - 2.0*(4.434*MATS4s - 1.127)**2*(-3.015*BCUT2D_LOGPLOW - 8.137)**2*(1.593*BCUT2D_LOGPLOW + 3.745)**2*(-0.499*AATSC3Z - 3.356*BCUT2D_LOGPLOW - 7.132)**2) + 5.784,per_class
other,156,51,-26.860014623400584,22.22965885673313,6.258064036288483,8,20,-94.66*(13.13*MinAbsPartialCharge - 2.635)*(0.003729*GATS2c + sqrt(exp(-2.0*(4.424 - 8.211*GATS1s)**2 - 1.993e-5*exp(39.83*MaxAbsPartialCharge))) - 0.08947) + 2.917,per_class
imidazole_like,143,50,0.2985388168136712,1.6079823439222618,1.2456354630309479,4,17,7.829 - 6.654*exp(-2.0*(1.037*GATS1c - 1.778)**2 - 2.0*(2.185*AATS1p - 5.707*JGI5 - 14.0*Mp + 6.468)**2),per_class
phenol,143,46,0.37611840171582434,1.9000651892477736,1.376564051083858,8,21,8.65 - 13.41*exp(-2.0*(0.9602 - 2.198*GATS2dv)**2*(2.137 - 0.4677*AATS2s)**2 - 2.0*(4.019 - 4.241*MINaasC)**2*(17.55*MinPartialCharge + 8.701)**2),per_class
<rare:global_fallback>,2527,42,0.31261928817975815,3.28052675404757,2.618315569623249,6,30,14.02*sqrt((0.2279*BCUT2D_MRLOW - 0.1108)*(-0.08557*MID_h + 0.1497*MID_N - 0.5113) + exp(-2.0*(29.83 - 2.092*BCUTi-1h)**2 - 2.0*(4.216*BCUTc-1h + (6.62 - 0.4011*BCUTi-1h)*(0.07666*MID_N - 0.6894)**2 - 1.03)**2)) + 0.2518,global_fallback
