top_k,cv_r2_mean,cv_r2_std,folds
8,0.4558985757360091,0.02093861936036879,"[0.4823616935940217, 0.4264050008297141, 0.44795484764769555, 0.466872760872605]"
12,0.45668456085674036,0.023252115097341184,"[0.48746436808072635, 0.4706087069792022, 0.43765999500981345, 0.43100517335721966]"
20,0.45321290141638587,0.012750849085838335,"[0.47414017460733504, 0.4413332735253278, 0.4525833274015656, 0.44479483013131493]"
