top_k,cv_r2_mean,cv_r2_std,folds
4,0.4632604696211009,0.15660748850803669,"[0.5200845393295365, 0.5835432420835187, 0.5546004681010361, 0.1948136289703123]"
6,0.7382055550117052,0.04862738907114281,"[0.7936162229264478, 0.7474736027512452, 0.7517496632398935, 0.6599827311292344]"
8,0.7144559324709017,0.03432112296090959,"[0.7684140115896848, 0.7182727188439163, 0.6932087949904926, 0.6779282044595127]"
