top_k,cv_r2_mean,cv_r2_std,folds
8,0.453061799288226,0.03754778845252967,"[0.4063631770451124, 0.4310420710795496, 0.5049225469650063, 0.46991940206323546]"
12,0.467493349087602,0.030666360573531292,"[0.4391486992949539, 0.4457782189488041, 0.5173601657059741, 0.46768631240067593]"
20,0.44671327373226843,0.03793829509277116,"[0.3956340055023366, 0.4358997073273668, 0.5012803450131001, 0.45403903708627]"
