top_k,cv_r2_mean,cv_r2_std,folds
8,0.43607816344097944,0.055433374967030255,"[0.3446032078084609, 0.46108433847903385, 0.4926514755864776, 0.44597363188994543]"
12,0.43919606416196943,0.05668347625002987,"[0.350647059387037, 0.44223073291185844, 0.5078914243358217, 0.45601504001316073]"
20,0.4176877336937611,0.059041046876803366,"[0.3182015711817756, 0.44405343882312875, 0.47265221845512084, 0.4358437063150191]"
